ID_ISFS,GROUP,FAMILY,GENUS,SPECIES SSP,Scientific name,Deutscher Name,CAT,Criteria,Bemerkungen
88500,Monocotyledones,Cyperaceae,Carex,heleonastes,Carex heleonastes,Torf-Segge,EN,"B2ab(ii,iii); C2a(i)",
88600,Monocotyledones,Cyperaceae,Carex,hirta,Carex hirta,Behaarte Segge,LC,,
88700,Monocotyledones,Cyperaceae,Carex,hostiana,Carex hostiana,Saum-Segge,LC,,
88800,Monocotyledones,Cyperaceae,Carex,humilis,Carex humilis,Niedrige Segge,LC,,
88900,Monocotyledones,Cyperaceae,Carex,juncella,Carex juncella,Binsenartige Segge,VU,B2ab(iii); D2,
89100,Monocotyledones,Cyperaceae,Carex,lachenalii,Carex lachenalii,Schneehuhn-Segge,LC,,
89200,Monocotyledones,Cyperaceae,Carex,lasiocarpa,Carex lasiocarpa,Faden-Segge,VU,B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
89300,Monocotyledones,Cyperaceae,Carex,leersii,Carex leersii,Leers Stachel-Segge,LC,,
89400,Monocotyledones,Cyperaceae,Carex,lepidocarpa,Carex lepidocarpa,Kleinfrüchtige Gelbe Segge,LC,,
89500,Monocotyledones,Cyperaceae,Carex,leporina,Carex leporina,Hasenpfoten-Segge,LC,,
89600,Monocotyledones,Cyperaceae,Carex,limosa,Carex limosa,Schlamm-Segge,NT,B2b(iii),
89700,Monocotyledones,Cyperaceae,Carex,liparocarpos,Carex liparocarpos,Glanz-Segge,LC,,
89900,Monocotyledones,Cyperaceae,Carex,maritima,Carex maritima,Binsenblättrige Segge,VU,A2c; A3c,
90200,Monocotyledones,Cyperaceae,Carex,microglochin,Carex microglochin,Spitzen-Segge,VU,A3c,
90300,Monocotyledones,Cyperaceae,Carex,montana,Carex montana,Berg-Segge,LC,,
90400,Monocotyledones,Cyperaceae,Carex,mucronata,Carex mucronata,Stachelspitzige Segge,LC,,
90500,Monocotyledones,Cyperaceae,Carex,muricata aggr.,Carex muricata aggr.,Stachel-Segge,LC,,Das Aggregat enthält mehrere bewertete Arten
90700,Monocotyledones,Cyperaceae,Carex,nigra,Carex nigra,Braune Segge,LC,,
90900,Monocotyledones,Cyperaceae,Carex,norvegica,Carex norvegica,Norweger Segge,VU,D2,
91200,Monocotyledones,Cyperaceae,Carex,ornithopoda,Carex ornithopoda,Vogelfuss-Segge,LC,,
91300,Monocotyledones,Cyperaceae,Carex,ornithopodioides,Carex ornithopodioides,Alpen-Vogelfuss-Segge,LC,,
91400,Monocotyledones,Cyperaceae,Carex,otrubae,Carex otrubae,Hain-Segge,NT,A2c; B2ab(iii),
91500,Monocotyledones,Cyperaceae,Carex,pairae,Carex pairae,Pairas Stachel-Segge,LC,,
91600,Monocotyledones,Cyperaceae,Carex,pallescens,Carex pallescens,Bleiche Segge,LC,,
91700,Monocotyledones,Cyperaceae,Carex,panicea,Carex panicea,Hirsen-Segge,LC,,
91800,Monocotyledones,Cyperaceae,Carex,paniculata,Carex paniculata,Rispen-Segge,LC,,
92000,Monocotyledones,Cyperaceae,Carex,parviflora,Carex parviflora,Kleine Trauer-Segge,LC,,
92100,Monocotyledones,Cyperaceae,Carex,pauciflora,Carex pauciflora,Wenigblütige Segge,NT,B2b(iii),
92200,Monocotyledones,Cyperaceae,Carex,paupercula,Carex paupercula,Alpen-Schlamm-Segge,NT,B2b(iii),
92300,Monocotyledones,Cyperaceae,Carex,pendula,Carex pendula,Hänge-Segge,LC,,
92400,Monocotyledones,Cyperaceae,Carex,pilosa,Carex pilosa,Wimper-Segge,LC,,
92500,Monocotyledones,Cyperaceae,Carex,pilulifera,Carex pilulifera,Pillen-Segge,LC,,
92600,Monocotyledones,Cyperaceae,Carex,praecox,Carex praecox,Frühe Segge,EN,"B2ac(iii,iv)",
92900,Monocotyledones,Cyperaceae,Carex,pseudocyperus,Carex pseudocyperus,Zypergras-Segge,VU,B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
93100,Monocotyledones,Cyperaceae,Carex,pulicaris,Carex pulicaris,Floh-Segge,NT,B2b(iii),
93200,Monocotyledones,Cyperaceae,Carex,punctata,Carex punctata,Punktierte Segge,VU,A3c; C2a(i),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
93250,Monocotyledones,Cyperaceae,Carex,randalpina,Carex randalpina,Neumanns Ransalpen-Segge,DD,,
93300,Monocotyledones,Cyperaceae,Carex,remota,Carex remota,Lockerährige Segge,LC,,
93500,Monocotyledones,Cyperaceae,Carex,riparia,Carex riparia,Ufer-Segge,NT,B2b(iii),
93700,Monocotyledones,Cyperaceae,Carex,rostrata,Carex rostrata,Schnabel-Segge,LC,,
93800,Monocotyledones,Cyperaceae,Carex,rupestris,Carex rupestris,Felsen-Segge,LC,,
93900,Monocotyledones,Cyperaceae,Carex,sempervirens,Carex sempervirens,Immergrüne Segge,LC,,
94200,Monocotyledones,Cyperaceae,Carex,spicata,Carex spicata,Dichtährige Stachel-Segge,LC,,
94500,Monocotyledones,Cyperaceae,Carex,strigosa,Carex strigosa,Dünnährige Segge,LC,,
94700,Monocotyledones,Cyperaceae,Carex,sylvatica,Carex sylvatica,Wald-Segge,LC,,
94800,Monocotyledones,Cyperaceae,Carex,tomentosa,Carex tomentosa,Filz-Segge,NT,B2b(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
95000,Monocotyledones,Cyperaceae,Carex,umbrosa,Carex umbrosa,Schatten-Segge,LC,,
95100,Monocotyledones,Cyperaceae,Carex,vaginata,Carex vaginata,Scheiden-Segge,VU,C2a(i),
95300,Monocotyledones,Cyperaceae,Carex,vesicaria,Carex vesicaria,Blasen-Segge,LC,,
95400,Monocotyledones,Cyperaceae,Carex,viridula,Carex viridula,Oeders Gelbe Segge,NT,B2b(iii),
95500,Monocotyledones,Cyperaceae,Carex,vulpina,Carex vulpina,Fuchs-Segge,EN,A2c; B2ab(iii),
95800,Dicotyledones,Asteraceae,Carlina,acaulis,Carlina acaulis,Silberdistel,LC,,
96200,Dicotyledones,Asteraceae,Carlina,biebersteinii subsp. biebersteinii,Carlina biebersteinii subsp. biebersteinii,Langblättrige Golddistel,DD,,
96250,Dicotyledones,Asteraceae,Carlina,biebersteinii subsp. brevibracteata,Carlina biebersteinii subsp. brevibracteata,Kurzschuppige Golddistel,NT,B2b(iii),
96500,Dicotyledones,Asteraceae,Carlina,vulgaris,Carlina vulgaris,Gewöhnliche Golddistel,LC,,
96600,Dicotyledones,Asteraceae,Carlina,vulgaris aggr.,Carlina vulgaris aggr.,Golddistel,LC,,"Achtung: Das Aggregat enthält mehrere bewertete Arten, darunter auch potenziell gefährdete"
96800,Dicotyledones,Asteraceae,Carpesium,cernuum,Carpesium cernuum,Kragenblume,EN,"B2b(iv)c(iii,iv); C1; C2b",
96900,Dicotyledones,Betulaceae,Carpinus,betulus,Carpinus betulus,Hagebuche,LC,,
97000,Dicotyledones,Asteraceae,Carthamus,lanatus,Carthamus lanatus,Saflor,CR(PE),,Ausgestorben - letzter Fundort bei Genf 1940
97100,Dicotyledones,Apiaceae,Carum,carvi,Carum carvi,Kümmel,LC,,
97200,Dicotyledones,Fagaceae,Castanea,sativa,Castanea sativa,Edel-Kastanie,LC,,
97300,Monocotyledones,Poaceae,Catabrosa,aquatica,Catabrosa aquatica,Europäisches Quellgras,VU,A2c,
97500,Monocotyledones,Poaceae,Catapodium,rigidum,Catapodium rigidum,Steifgras,LC,,
97700,Dicotyledones,Apiaceae,Caucalis,platycarpos,Caucalis platycarpos,Möhren-Haftdolde,VU,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
97800,Dicotyledones,Cannabaceae,Celtis,australis,Celtis australis,Zürgelbaum,NT,C2a(i); D1,
98400,Dicotyledones,Asteraceae,Centaurea,calcitrapa,Centaurea calcitrapa,Stern-Flockenblume,DD,,
98500,Dicotyledones,Asteraceae,Centaurea,cyanus,Centaurea cyanus,Kornblume,NT,A3c,
98750,Dicotyledones,Asteraceae,Centaurea,jacea,Centaurea jacea,Wiesen-Flockenblume,LC,,"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch gefährdete"
98800,Dicotyledones,Asteraceae,Centaurea,jacea subsp. jacea,Centaurea jacea subsp. jacea,Gewöhnliche Wiesen-Flockenblume,LC,,
98900,Dicotyledones,Asteraceae,Centaurea,jacea subsp. angustifolia,Centaurea jacea subsp. angustifolia,Schmalblättrige Wiesen-Flockenblume,NT,B2b(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
99000,Dicotyledones,Asteraceae,Centaurea,jacea subsp. gaudinii,Centaurea jacea subsp. gaudinii,Gaudins Wiesen-Flockenblume,VU,B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
99200,Dicotyledones,Asteraceae,Centaurea,montana,Centaurea montana,Berg-Flockenblume,LC,,
99300,Dicotyledones,Asteraceae,Centaurea,nemoralis,Centaurea nemoralis,Schwarze Flockenblume,EN,B2ab(iii),
99400,Dicotyledones,Asteraceae,Centaurea,nervosa,Centaurea nervosa,Federige Flockenblume,LC,,
99600,Dicotyledones,Asteraceae,Centaurea,nigrescens,Centaurea nigrescens,Schwärzliche Flockenblume,LC,,
99800,Dicotyledones,Asteraceae,Centaurea,pseudophrygia,Centaurea pseudophrygia,Perücken-Flockenblume,VU,"B2ab(iii,iv)","Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
99900,Dicotyledones,Asteraceae,Centaurea,rhaetica,Centaurea rhaetica,Rätische Flockenblume,VU,C2a(i),
99995,Dicotyledones,Asteraceae,Centaurea,scabiosa,Centaurea scabiosa,Skabiosen-Flockenblume,LC,,"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch potenziell gefährdete"
100000,Dicotyledones,Asteraceae,Centaurea,scabiosa subsp. scabiosa,Centaurea scabiosa subsp. scabiosa,Gewöhnliche Skabiosen-Flockenblume,LC,,
100100,Dicotyledones,Asteraceae,Centaurea,scabiosa subsp. alpestris,Centaurea scabiosa subsp. alpestris,Alpen-Skabiosen-Flockenblume,LC,,
100200,Dicotyledones,Asteraceae,Centaurea,scabiosa subsp. grinensis,Centaurea scabiosa subsp. grinensis,Grigna-Skabiosen-Flockenblume,NT,"B2b(iii,iv)",
100600,Dicotyledones,Asteraceae,Centaurea,splendens,Centaurea splendens,Glänzende Flockenblume,VU,B2ab(iii); C2a(i),
100651,Dicotyledones,Asteraceae,Centaurea,stoebe subsp. stoebe,Centaurea stoebe subsp. stoebe,Rheinische Flockenblume,VU,B2ab(iii); C2a(i),Nur die Unterart subsp. stoebe einheimisch. Inkludiert C. maculosa und C. rhenana
100900,Dicotyledones,Asteraceae,Centaurea,triumfettii,Centaurea triumfettii,Trionfettis Flockenblume,NT,B1b(iii); B2b(iii),
101100,Dicotyledones,Asteraceae,Centaurea,valesiaca,Centaurea valesiaca,Walliser Flockenblume,NT,B1b(iii); B2b(iii),
101200,Dicotyledones,Gentianaceae,Centaurium,erythraea,Centaurium erythraea,Echtes Tausendgüldenkraut,LC,,
101300,Dicotyledones,Gentianaceae,Centaurium,pulchellum,Centaurium pulchellum,Kleines Tausendgüldenkraut,VU,"B2ab(iii,iv)c(iii,iv)","Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
101500,Dicotyledones,Caprifoliaceae,Centranthus,angustifolius,Centranthus angustifolius,Schmalblättrige Spornblume,EN,A2c; A3e; C1; C2a(i); C2b,
101800,Monocotyledones,Orchidaceae,Cephalanthera,damasonium,Cephalanthera damasonium,Weisses Waldvögelein,LC,,
101900,Monocotyledones,Orchidaceae,Cephalanthera,longifolia,Cephalanthera longifolia,Langblättriges Waldvögelein,LC,,
102000,Monocotyledones,Orchidaceae,Cephalanthera,rubra,Cephalanthera rubra,Rotes Waldvögelein,LC,,
102100,Dicotyledones,Caprifoliaceae,Cephalaria,alpina,Cephalaria alpina,Alpen-Schuppenkopf,NT,B2b(iv); C2a(i),
102200,Dicotyledones,Caryophyllaceae,Cerastium,alpinum,Cerastium alpinum,Alpen-Hornkraut,LC,,
102595,Dicotyledones,Caryophyllaceae,Cerastium,arvense,Cerastium arvense,Acker-Hornkraut,LC,,Die Art enthält mehrere bewertete Unterarten
102600,Dicotyledones,Caryophyllaceae,Cerastium,arvense subsp. arvense,Cerastium arvense subsp. arvense,Gewöhnliches Acker-Hornkraut,LC,,
102700,Dicotyledones,Caryophyllaceae,Cerastium,arvense subsp. strictum,Cerastium arvense subsp. strictum,Aufrechtes Acker-Hornkraut,LC,,
102800,Dicotyledones,Caryophyllaceae,Cerastium,arvense subsp. suffruticosum,Cerastium arvense subsp. suffruticosum,Halbstrauchiges Acker-Hornkraut,DD,,
102900,Dicotyledones,Caryophyllaceae,Cerastium,austroalpinum,Cerastium austroalpinum,Südalpines Hornkraut,VU,D1; D2 *,
102950,Dicotyledones,Caryophyllaceae,Cerastium,brachypetalum,Cerastium brachypetalum,Kleinblütiges Hornkraut,LC,,"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch gefährdete"
103000,Dicotyledones,Caryophyllaceae,Cerastium,brachypetalum subsp. brachypetalum,Cerastium brachypetalum subsp. brachypetalum,Gewöhnliches Kleinblütiges Hornkraut,LC,,
103100,Dicotyledones,Caryophyllaceae,Cerastium,brachypetalum subsp. tenoreanum,Cerastium brachypetalum subsp. tenoreanum,Tenores Kleinblütiges Hornkraut,VU,C1,
103400,Dicotyledones,Caryophyllaceae,Cerastium,cerastoides,Cerastium cerastoides,Dreigriffliges Hornkraut,LC,,
103595,Dicotyledones,Caryophyllaceae,Cerastium,fontanum,Cerastium fontanum,Gemeines Hornkraut,LC,,Die Art enthält mehrere bewertete Unterarten
103600,Dicotyledones,Caryophyllaceae,Cerastium,fontanum subsp. fontanum,Cerastium fontanum subsp. fontanum,Quell-Hornkraut,LC,,
103700,Dicotyledones,Caryophyllaceae,Cerastium,fontanum subsp. lucorum,Cerastium fontanum subsp. lucorum,Hain-Hornkraut,LC,,
103800,Dicotyledones,Caryophyllaceae,Cerastium,fontanum subsp. vulgare,Cerastium fontanum subsp. vulgare,Gewöhnliches Hornkraut,LC,,
103900,Dicotyledones,Caryophyllaceae,Cerastium,glomeratum,Cerastium glomeratum,Knäuel-Hornkraut,LC,,
104000,Dicotyledones,Caryophyllaceae,Cerastium,glutinosum,Cerastium glutinosum,Blasses Hornkraut,NT,B2c(iii),
104200,Dicotyledones,Caryophyllaceae,Cerastium,latifolium,Cerastium latifolium,Breitblättriges Hornkraut,LC,,
104600,Dicotyledones,Caryophyllaceae,Cerastium,pedunculatum,Cerastium pedunculatum,Langstieliges Hornkraut,LC,,
104700,Dicotyledones,Caryophyllaceae,Cerastium,pumilum,Cerastium pumilum,Niedriges Hornkraut,NT,B2b(iii),
104750,Dicotyledones,Caryophyllaceae,Cerastium,pumilum aggr.,Cerastium pumilum aggr.,Niedriges Hornkraut,NT,B2c(iii),Das Aggregat enthält mehrere bewertete Arten
104800,Dicotyledones,Caryophyllaceae,Cerastium,semidecandrum,Cerastium semidecandrum,Sand-Hornkraut,LC,,
105400,Dicotyledones,Caryophyllaceae,Cerastium,uniflorum,Cerastium uniflorum,Einblütiges Hornkraut,LC,,
105500,Dicotyledones,Ceratophyllaceae,Ceratophyllum,demersum,Ceratophyllum demersum,Raues Hornblatt,LC,,
105600,Dicotyledones,Ceratophyllaceae,Ceratophyllum,submersum,Ceratophyllum submersum,Zartes Hornblatt,EN,"A2c; B2ab(i,iii)",
105700,Dicotyledones,Boraginaceae,Cerinthe,glabra,Cerinthe glabra,Alpen-Wachsblume,LC,,
106100,Dicotyledones,Plantaginaceae,Chaenorrhinum,minus,Chaenorrhinum minus,Kleines Leinkraut,LC,,Nur die Unterart subsp. minus einheimisch
106200,Dicotyledones,Apiaceae,Chaerophyllum,aureum,Chaerophyllum aureum,Gelbfrüchtiger Kälberkropf,LC,,
106600,Dicotyledones,Apiaceae,Chaerophyllum,elegans,Chaerophyllum elegans,Zierlicher Gebirgs-Kälberkropf,VU,D1; D2,
106700,Dicotyledones,Apiaceae,Chaerophyllum,hirsutum,Chaerophyllum hirsutum,Gewöhnlicher Gebirgs-Kälberkropf,LC,,
106705,Dicotyledones,Apiaceae,Chaerophyllum,hirsutum aggr.,Chaerophyllum hirsutum aggr.,Gebirgs-Kälberkropf,LC,,
107000,Dicotyledones,Apiaceae,Chaerophyllum,temulum,Chaerophyllum temulum,Hecken-Kälberkropf,LC,,
107100,Dicotyledones,Apiaceae,Chaerophyllum,villarsii,Chaerophyllum villarsii,Villars Gebirgs-Kälberkropf,LC,,
107200,Dicotyledones,Fabaceae,Chamaecytisus,hirsutus,Chamaecytisus hirsutus,Behaarter Zwergginster,VU,C1; C2a(i),
107400,Dicotyledones,Fabaceae,Chamaecytisus,supinus,Chamaecytisus supinus,Niedriger Zwergginster,VU,C1; C2a(i),
107700,Monocotyledones,Orchidaceae,Chamorchis,alpina,Chamorchis alpina,Zwergorchis,LC,,
108200,Dicotyledones,Papaveraceae,Chelidonium,majus,Chelidonium majus,Schöllkraut,LC,,
108300,Dicotyledones,Amaranthaceae,Chenopodium,album,Chenopodium album,Weisser Gänsefuss,LC,,
108500,Dicotyledones,Amaranthaceae,Chenopodium,bonus-henricus,Chenopodium bonus-henricus,Guter Heinrich,LC,,
108600,Dicotyledones,Amaranthaceae,Chenopodium,botrys,Chenopodium botrys,Drüsiger Gänsefuss,VU,A3c,
108900,Dicotyledones,Amaranthaceae,Chenopodium,ficifolium,Chenopodium ficifolium,Feigenblättriger Gänsefuss,LC,,
109100,Dicotyledones,Amaranthaceae,Chenopodium,glaucum,Chenopodium glaucum,Graugrüner Gänsefuss,NT,B2c(iv),
109300,Dicotyledones,Amaranthaceae,Chenopodium,hybridum,Chenopodium hybridum,Bastard-Gänsefuss,LC,,
109400,Dicotyledones,Amaranthaceae,Chenopodium,murale,Chenopodium murale,Mauer-Gänsefuss,EN,B2b(iii)c(iii),
109500,Dicotyledones,Amaranthaceae,Chenopodium,opulifolium,Chenopodium opulifolium,Schneeballblättriger Gänsefuss,CR(PE),,Vermutlich ausgestorben - letzte Meldungen 1990 bei Basel
109600,Dicotyledones,Amaranthaceae,Chenopodium,polyspermum,Chenopodium polyspermum,Vielsamiger Gänsefuss,LC,,
109800,Dicotyledones,Amaranthaceae,Chenopodium,rubrum,Chenopodium rubrum,Roter Gänsefuss,VU,A4c,
109950,Dicotyledones,Amaranthaceae,Chenopodium,suecicum,Chenopodium suecicum,Schwedischer Gänsefuss,DD,,
110000,Dicotyledones,Amaranthaceae,Chenopodium,urbicum,Chenopodium urbicum,Stadt-Gänsefuss,EN,B2b(iv)c(iii),
110100,Dicotyledones,Amaranthaceae,Chenopodium,vulvaria,Chenopodium vulvaria,Stinkender Gänsefuss,EN,B2b(iii)c(iii),
110200,Dicotyledones,Ericaceae,Chimaphila,umbellata,Chimaphila umbellata,Winterlieb,RE,,"Ausgestorben - letzte Beobachtung 1983, seither nicht wiedergefunden"
110300,Dicotyledones,Asteraceae,Chondrilla,chondrilloides,Chondrilla chondrilloides,Alpen-Knorpelsalat,EN,B2ab(iii),
110400,Dicotyledones,Asteraceae,Chondrilla,juncea,Chondrilla juncea,Ruten-Knorpelsalat,NT,B2b(iii),
112400,Monocotyledones,Poaceae,Chrysopogon,gryllus,Chrysopogon gryllus,Gold-Bartgras,NT,B2b(iii),
112500,Dicotyledones,Saxifragaceae,Chrysosplenium,alternifolium,Chrysosplenium alternifolium,Wechselblättriges Milzkraut,LC,,
112600,Dicotyledones,Saxifragaceae,Chrysosplenium,oppositifolium,Chrysosplenium oppositifolium,Gegenblättriges Milzkraut,NT,A2c; B2b(iii),
112800,Dicotyledones,Asteraceae,Cicerbita,alpina,Cicerbita alpina,Alpen-Milchlattich,LC,,
113000,Dicotyledones,Asteraceae,Cicerbita,plumieri,Cicerbita plumieri,Plumiers Milchlattich,LC,,
113200,Dicotyledones,Asteraceae,Cichorium,intybus,Cichorium intybus,Wegwarte,LC,,
113300,Dicotyledones,Apiaceae,Cicuta,virosa,Cicuta virosa,Wasserschierling,EN,B2ab(ii),
113400,Dicotyledones,Onagraceae,Circaea,alpina,Circaea alpina,Alpen-Hexenkraut,LC,,
113500,Dicotyledones,Onagraceae,Circaea,lutetiana,Circaea lutetiana,Grosses Hexenkraut,LC,,
113600,Dicotyledones,Onagraceae,Circaea,x intermedia,Circaea x intermedia,Mittleres Hexenkraut,LC,,
113700,Dicotyledones,Asteraceae,Cirsium,acaule,Cirsium acaule,Stängellose Kratzdistel,LC,,
113800,Dicotyledones,Asteraceae,Cirsium,arvense,Cirsium arvense,Acker-Kratzdistel,LC,,
113900,Dicotyledones,Asteraceae,Cirsium,canum,Cirsium canum,Graue Kratzdistel,CR,C1; C2a(ii),
114000,Dicotyledones,Asteraceae,Cirsium,eriophorum,Cirsium eriophorum,Wollköpfige Kratzdistel,LC,,
114300,Dicotyledones,Asteraceae,Cirsium,erisithales,Cirsium erisithales,Klebrige Kratzdistel,LC,,
114400,Dicotyledones,Asteraceae,Cirsium,helenioides,Cirsium helenioides,Verschiedenblättrige Kratzdistel,LC,,
114700,Dicotyledones,Asteraceae,Cirsium,montanum,Cirsium montanum,Berg-Kratzdistel,DD,,"Keine gesicherten Funde in der Schweiz, oft mit Hybriden verwechselt"
114800,Dicotyledones,Asteraceae,Cirsium,oleraceum,Cirsium oleraceum,Kohldistel,LC,,
114900,Dicotyledones,Asteraceae,Cirsium,palustre,Cirsium palustre,Sumpf-Kratzdistel,LC,,
115100,Dicotyledones,Asteraceae,Cirsium,rivulare,Cirsium rivulare,Bach-Kratzdistel,LC,,
115300,Dicotyledones,Asteraceae,Cirsium,spinosissimum,Cirsium spinosissimum,Alpen-Kratzdistel,LC,,
115400,Dicotyledones,Asteraceae,Cirsium,tuberosum,Cirsium tuberosum,Knollige Kratzdistel,VU,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
